Date,Sent_mean,Sent_count
2019-07-05,0.045311013008753134,177
2019-07-06,0.29605263157894735,19
2019-07-07,0.109375,8
2019-07-08,0.06190562487621313,425
2019-07-09,0.03657011435480714,472
2019-07-10,0.05000662765106047,476
2019-07-11,0.0465269855161552,554
2019-07-12,0.08406883603609788,420
2019-07-13,0.31638755980861244,19
2019-07-14,0.175,9
2019-07-15,0.032955697744241653,467
2019-07-16,0.05686746718889576,455
2019-07-17,0.04827514597196345,597
2019-07-18,0.053362255387116045,538
2019-07-19,0.0635124089807087,347
2019-07-20,0.10800000000000001,25
2019-07-21,0.11604683195592287,11
2019-07-22,0.07824023226828837,499
2019-07-23,0.04083182858182859,814
2019-07-24,0.032593426465490745,809
2019-07-25,0.04208811723990291,910
2019-07-26,0.04129938542845812,798
2019-07-27,0.0,57
2019-07-28,0.26269513314967863,33
2019-07-29,0.06331511848792942,868
2019-07-30,0.05304485747938122,1092
2019-07-31,0.030820227002397546,1161
2019-08-01,0.03049658707434297,1270
2019-08-02,0.04468002499252488,888
2019-08-03,0.075,24
2019-08-04,0.3380808080808081,10
2019-08-05,0.06821854303748433,1077
2019-08-06,0.05993736372285259,951
2019-08-07,0.019442722958347952,1184
2019-08-08,0.045613070348566806,1017
2019-08-09,0.044392333026006515,637
2019-08-10,0.25961538461538464,13
2019-08-11,0.013888888888888886,18
2019-08-12,0.023864389829579707,632
2019-08-13,0.05986713562800534,851
2019-08-14,0.032497573395776955,835
2019-08-15,0.043127118446931255,641
2019-08-16,0.09087722252494988,572
2019-08-17,0.25789473684210523,19
2019-08-18,0.014814814814814815,3
2019-08-19,0.05341521252831482,633
2019-08-20,0.03622786195286196,500
2019-08-21,0.05457248439391294,546
2019-08-22,0.06668457047099687,652
2019-08-23,0.07395455697342482,689
2019-08-24,0.21500000000000002,20
2019-08-25,0.029064685314685312,13
2019-08-26,0.05914968161298441,545
2019-08-27,0.05479028298727799,599
2019-08-28,0.03852950916051082,604
2019-08-29,0.0626777403175567,599
2019-08-30,0.04450628862464305,395
2019-08-31,0.5681818181818182,11
2019-09-01,0.08768237934904602,9
2019-09-02,0.025252525252525252,18
2019-09-03,0.07353982341522791,618
2019-09-04,0.058054042238364224,826
2019-09-05,0.04507377678134023,866
2019-09-06,0.05267816168742095,540
2019-09-07,0.3093582887700535,17
2019-09-08,0.02,20
2019-09-09,0.06016686317447414,646
2019-09-10,0.049449737947512486,674
2019-09-11,0.06871549158884138,606
2019-09-12,0.05752849718884473,633
2019-09-13,0.0426536099228407,507
2019-09-14,0.1357142857142857,7
2019-09-15,0.1919146005509642,33
2019-09-16,0.047495954180114534,655
2019-09-17,0.04984024417847938,629
2019-09-18,0.047429240687557675,511
2019-09-19,0.05135198762660471,457
2019-09-20,0.05166258017633618,418
2019-09-21,0.053333333333333344,5
2019-09-22,0.19252199413489735,31
2019-09-23,0.0743136874978247,539
2019-09-24,0.06664811289625273,672
2019-09-25,0.06486817103306472,611
2019-09-26,0.05989217795945502,628
2019-09-27,0.053516048274026985,470
2019-09-28,0.25399962356484096,23
2019-09-29,0.33544580419580416,26
2019-09-30,0.0696588946754981,527
2019-10-01,0.04215152061742974,704
2019-10-02,0.01962170900378451,795
2019-10-03,0.06398373082483873,686
2019-10-04,0.06883946300612967,429
2019-10-05,0.35763888888888884,16
2019-10-06,0.07065217391304347,23
2019-10-07,0.08701941161877057,507
2019-10-08,0.07255549722771186,736
2019-10-09,0.05924913446835091,536
2019-10-10,0.07126689716533464,624
2019-10-11,0.08416259613513506,714
2019-10-12,0.2852727272727272,25
2019-10-13,-0.06078431372549019,17
2019-10-14,0.03010477111540942,517
2019-10-15,0.06630119290508364,604
2019-10-16,0.07206396771542474,652
2019-10-17,0.053152449602377534,694
2019-10-18,0.03060980556663123,608
2019-10-19,0.41428571428571426,7
2019-10-20,0.19194721944721943,26
2019-10-21,0.05459412979224844,877
2019-10-22,0.05239958161251268,725
2019-10-23,0.03951048404765685,955
2019-10-24,0.03777635103332525,932
2019-10-25,0.05071703727085671,576
2019-10-26,0.3,15
2019-10-27,0.22366434378629507,41
2019-10-28,0.0739428886192544,842
2019-10-29,0.03974235951260023,914
2019-10-30,0.029628809918198985,933
2019-10-31,0.028054927497602685,785
2019-11-01,0.042871856367226735,702
2019-11-02,0.45,10
2019-11-03,0.060284090909090905,40
2019-11-04,0.03948906001591745,996
2019-11-05,0.021485421023384875,1024
2019-11-06,0.04639483180853738,985
2019-11-07,0.041644223659752996,1143
2019-11-08,0.06689560114634852,669
2019-11-09,0.40411255411255415,28
2019-11-10,0.3877351097178684,29
2019-11-11,0.04535268252702463,570
2019-11-12,0.03875270265856688,810
2019-11-13,0.05162873435995826,719
2019-11-14,0.04928034240933605,626
2019-11-15,0.04889068703835758,601
2019-11-16,0.43571428571428567,7
2019-11-17,0.12255311738070358,29
2019-11-18,0.026593805736203603,661
2019-11-19,0.016379941945914182,720
2019-11-20,0.043507629606343676,661
2019-11-21,0.05536511631397102,633
2019-11-22,0.06949550395218533,454
2019-11-23,0.24585414585414583,13
2019-11-24,0.23125,16
2019-11-25,0.06287682535924724,640
2019-11-26,0.06465219650691063,647
2019-11-27,0.026283326652771097,450
2019-11-28,0.1,4
2019-11-29,0.03166563403552253,269
2019-11-30,0.0,3
2019-12-01,-0.11858076563958916,51
2019-12-02,0.046100281428313246,503
2019-12-03,0.050825994681841485,620
2019-12-04,0.04343304467380824,609
2019-12-05,0.050052220306549336,594
2019-12-06,0.07016901935687252,708
2019-12-07,0.01845472242642054,53
2019-12-08,0.17428977272727272,32
2019-12-09,0.06610858163538387,541
2019-12-10,0.062100185911034375,719
2019-12-11,0.0636791073464302,635
2019-12-12,0.06970110096303395,838
2019-12-13,0.05783226597858555,557
2019-12-14,0.4513888888888889,18
2019-12-15,-0.007305194805194807,14
2019-12-16,0.08742621538916388,641
2019-12-17,0.04134832269301967,726
2019-12-18,0.03602289724479779,734
2019-12-19,0.05151277268163563,664
2019-12-20,0.04005502427889324,641
2019-12-21,0.3980769230769231,26
2019-12-22,-0.03826388888888888,40
2019-12-23,0.03650329644976326,467
2019-12-24,0.0626075192923019,230
2019-12-25,0.08333333333333333,6
2019-12-26,0.018521126760563365,213
2019-12-27,0.022177762338256166,405
2019-12-28,0.6325757575757576,18
2019-12-29,-0.04392857142857143,35
2019-12-30,0.061002757621974726,281
2019-12-31,0.04588433108841272,182
2020-01-01,-0.013992869875222814,17
2020-01-02,0.054640492223825596,450
2020-01-03,0.06557371447996452,520
2020-01-04,0.2777777777777778,9
2020-01-05,0.3181818181818182,11
2020-01-06,0.08287559946249543,538
2020-01-07,0.07721565217144785,509
2020-01-08,0.06416810002061439,625
2020-01-09,0.011729557436449345,797
2020-01-10,0.0520904062443452,622
2020-01-11,0.16736900252525252,16
2020-01-12,0.10177188552188551,30
2020-01-13,0.049880613267291464,578
2020-01-14,0.06969412291544909,558
2020-01-15,0.041499768011439696,664
2020-01-16,0.050752980094193094,769
2020-01-17,0.016706320726057555,760
2020-01-18,0.32142857142857145,14
2020-01-19,0.047222222222222214,5
2020-01-20,-0.01503928170594837,36
2020-01-21,0.024815749183834286,1175
2020-01-22,0.015249074859627624,1194
2020-01-23,0.034636767078262506,876
2020-01-24,0.025156541302110917,790
2020-01-25,0.21458333333333335,2
2020-01-26,0.16976911976911976,44
2020-01-27,0.05192966891216107,971
2020-01-28,0.03858920656148858,929
2020-01-29,0.023509973115718837,818
2020-01-30,0.011515806505291264,951
2020-01-31,0.04053156015060777,819
2020-02-01,0.2705882352941177,17
2020-02-02,0.04702687249857061,53
2020-02-03,0.03869072729643419,771
2020-02-04,0.040271686558192084,993
2020-02-05,0.03255970623230683,969
2020-02-06,0.01944179725492352,998
2020-02-07,0.032308101050586006,499
2020-02-08,0.20147058823529407,17
2020-02-09,0.0679292929292929,36
2020-02-10,0.03676469210212562,752
2020-02-11,0.046598951408154544,891
2020-02-12,0.030271301432108065,967
2020-02-13,0.03764063973344279,924
2020-02-14,0.030915341543186765,659
2020-02-15,0.16348781937017232,17
2020-02-16,0.07647058823529412,34
2020-02-17,0.04091339531680441,44
2020-02-18,0.02567729757563782,964
2020-02-19,0.02273811507457696,879
2020-02-20,0.025800550922917016,1139
2020-02-21,0.02337867839733512,871
2020-02-22,0.2766798418972332,23
2020-02-23,0.07213654401154401,120
2020-02-24,0.04269285359345756,952
2020-02-25,0.030386277809428645,1041
2020-02-26,0.029766082282316027,1001
2020-02-27,0.015489762439890331,1564
2020-02-28,0.015985374226103535,1618
2020-02-29,0.016163277511961716,38
2020-03-01,0.21527777777777782,55
2020-03-02,0.038566704681220795,775
2020-03-03,0.05228266692530685,822
2020-03-04,0.07642415367800656,876
2020-03-05,0.022070313015239904,1094
2020-03-06,0.011669964486187337,1427
2020-03-07,0.2246212121212121,27
2020-03-08,0.04508928571428572,48
2020-03-09,0.014306501412783687,1162
2020-03-10,0.020212883468399813,1133
2020-03-11,0.0074057908661456905,1381
2020-03-12,0.0036392971237578244,2735
2020-03-13,0.041949718592241975,1070
2020-03-14,0.5869318181818182,22
2020-03-15,0.11898694739603832,66
2020-03-16,0.004471442899102472,1175
2020-03-17,0.03968571510660992,1084
2020-03-18,0.010586513773133502,923
2020-03-19,0.01732086598889879,1586
2020-03-20,0.035133935005043984,771
2020-03-21,0.20313007305194808,32
2020-03-22,-0.015620015948963327,38
2020-03-23,0.008076998710139088,1382
2020-03-24,0.06300179057833544,890
2020-03-25,0.02920778448924141,755
2020-03-26,0.051727902890471196,915
2020-03-27,0.033756327905633515,936
2020-03-28,0.29500000000000004,20
2020-03-29,0.20511363636363633,24
2020-03-30,0.037271771085384334,786
2020-03-31,0.033776332624207296,894
2020-04-01,0.02171555482886416,973
2020-04-02,0.05267252636636279,868
2020-04-03,0.03160713166463168,750
2020-04-04,0.25,28
2020-04-05,0.10949735449735451,33
2020-04-06,0.06075544792963191,970
2020-04-07,0.04844146112932251,1038
2020-04-08,0.06040366754034102,953
2020-04-09,0.051911207048433945,961
2020-04-10,0.14588274044795782,46
2020-04-11,0.28881481481481486,15
2020-04-12,0.224390243902439,41
2020-04-13,0.01575251700528248,904
2020-04-14,0.0650137196997662,860
2020-04-15,0.04093147075340103,1246
2020-04-16,0.05188675080824064,933
2020-04-17,0.0763725122747412,886
2020-04-18,0.06495535714285713,16
2020-04-19,0.16341719077568134,53
2020-04-20,0.042514884191056555,789
2020-04-21,0.008575296449250416,956
2020-04-22,0.040670576143670346,892
2020-04-23,0.047468398215366234,907
2020-04-24,0.037337598159227374,712
2020-04-25,0.3327331759149941,33
2020-04-26,0.022526469514421322,83
2020-04-27,0.05161408582516206,957
2020-04-28,0.03586912497159177,1054
2020-04-29,0.05440465033026047,1393
2020-04-30,0.035170200345257134,1321
2020-05-01,0.022835426416227513,1086
2020-05-02,0.13687920875420873,48
2020-05-03,0.03371794871794872,130
2020-05-04,0.030802791624761322,891
2020-05-05,0.05007387685095827,1117
2020-05-06,0.02394646118163068,1180
2020-05-07,0.02449965065266788,1392
2020-05-08,0.03940769251656346,930
2020-05-09,0.228,25
2020-05-10,0.03790226205719163,71
2020-05-11,0.02221829656510625,909
2020-05-12,0.01304211313036649,813
2020-05-13,0.023073581695344677,1004
2020-05-14,0.031190650157237782,896
2020-05-15,0.0401261890987123,646
2020-05-16,0.011206896551724138,58
2020-05-17,0.2641304347826087,46
2020-05-18,0.05647366094781291,914
2020-05-19,0.06197289542576427,610
2020-05-20,0.05793134925105195,807
2020-05-21,0.042727506252747946,665
2020-05-22,0.04492915167579274,521
2020-05-23,0.2728956228956229,27
2020-05-24,0.0,23
2020-05-25,-0.05520307239057238,24
2020-05-26,0.07287132266169503,966
2020-05-27,0.06817393349809392,804
2020-05-28,0.06225117177409114,769
2020-05-29,0.05118135760116891,530
2020-05-30,0.07838095238095236,28
2020-05-31,0.12000000000000002,30
